date,text,hashtags,sentiment,words
Sun Mar 18 18:13:57 +0000 2018,Présidentielle russe : Navalny relaie sur Twitter des cas de fraude https://t.co/n6Y5ZXkRed,NO HASHTAG,neutre,"présidentielle,russe,navalny,relayer,twitter,cas,frauder"
Sun Mar 18 18:13:55 +0000 2018,Je sens que le printemps va avoir autant de retard que la SNCF peut en avoir,NO HASHTAG,neutre,"sen,printemps,aller,avoir,autant,retard,sncf,pouvoir,avoir"
Fri Mar 16 16:34:30 +0000 2018,"J'ai été condamné à deux ans de prison le mois dernier parce que le gouvernement me reproche d'avoir dit exactement la même chose, dans les mêmes termes. https://t.co/tM11MGG0Eh",NO HASHTAG,neutre,"avoir,condamner,deux,an,prison,mois,dernier,parce,gouvernement,reproch,avoir,dire,exactement,chose,terme"
Mon Mar 12 14:46:15 +0000 2018,"« L'Europe va s'africaniser, les faits sont là » https://t.co/DamFCVgVyf https://t.co/zd0Kn4uWYp",NO HASHTAG,neutre,"«,europe,aller,si,africaniser,fait,là,»"
Sun Mar 18 13:05:19 +0000 2018,"À Johannesburg, Moïse Katumbi ne peaufine pas seulement sa candidature. L’ex gouverneur du Katanga égraine également son projet de gouvernement. Et sur le plan économie, il compte mobiliser 100 milliards de dollars destinés à redresser le pays. Les Médiocres tremble https://t.co/hYaGIf7hA7",NO HASHTAG,positif,"johannesburg,moïs,katumbi,peaufin,seulement,candidatur,lex,gouverneur,katanga,égrainer,également,projet,gouvernement,plan,économi,compte,mobiliser,100,milliard,dollar,destiner,redresser,pays,médiocre,trembl"
Fri Mar 16 23:21:57 +0000 2018,"@ClementGoudeau @Valentin_Mchl @SNCF Vous parlez de ceux qui ne pourront jamais aller dans la fac de leurs rêves, grâce à la sélection a l entrée  ? J espère bien qu' ils vont se faire entendre !!! Avec les cheminots , les retraités , et tout les "" riens"" de France !",NO HASHTAG,positif,"clementgoudeau,valentin_mchl,sncf,parler,celui,pouvoir,jamais,aller,fac,rêve,grâce,sélection,avoir,entrer,espèr,bien,',aller,faire,entendre,cheminot,retraité,tout,rien,france"
Sun Mar 18 18:13:51 +0000 2018,"@RTLFrance La Crimée, donnée à l'Ukraine par  Nikita Khrouchtchev Secrétaire général du PCUS (Ukrainien) en 1954. Réunie à L'Empire Russe au XVIIIème Siècle elle ne doit rien à l'Ukraine. En bon ""bobo"" Macron ne connait rien à l'histoire &amp; prend des dispositions iniques.",NO HASHTAG,positif,"rtlfrance,crimé,donner,ukraine,nikiter,khrouchtchev,secrétaire,général,pcu,ukrainien,1954,réunir,empire,russe,xviiièm,siècle,devoir,rien,ukraine,bon,bobo,macron,conner,rien,histoire,amp,prendre,disposition,inique"
Sun Mar 18 18:14:21 +0000 2018,"A aucun moment je n'ai ni pensé cela ni le dire car pour moi c'est faux.   Je veux et j'insiste parler du document officiel et reconnu par le Gouvernement US. Je veux parler ici du film Officiel des Frères Naudets.   Quand le cameraman entre dans une des tours , il filme sur",NO HASHTAG,positif,"avoir,aucun,moment,avoir,ni,penser,celer,ni,dire,car,être,faux,vouloir,insister,parler,document,officiel,reconnaître,gouvernement,us,vouloir,parler,ici,film,officiel,frèr,naudet,quand,cameraman,entrer,tour,filmer"
Sun Mar 18 18:14:20 +0000 2018,"Bravo a Vladimir Poutine qui gagne son 4 ième mandat présidentielle avec 73,4% de vote. ",NO HASHTAG,positif,"bravo,avoir,vladimir,poutine,gagner,4,ième,mandat,présidentiel,734,vote"
Sun Mar 18 18:14:18 +0000 2018,Présidentielle russe : Vladimir Poutine réélu dès le premier tour (résultats partiels) https://t.co/JZ0e8ZSMe8,NO HASHTAG,positif,"présidentielle,russe,vladimir,poutine,réélire,dès,premier,tour,résultat,partiel"
Sun Mar 18 18:14:18 +0000 2018,"#Cpolitique 3e émission sur #Mayotte que je vois, 3e fois qu'on oublie le principal : pour les Comoriens - et l' #ONU ! - Mayotte est dans les Comores, donc chez eux, donc ce ne sont pas des étrangers à ""leur"" île. C'est Sarkozy qui a abusivement départementalisé Mayotte","Cpolitique, Mayotte",positif,"cpolitiqu,3,émission,mayott,voir,3,fois,oublier,principal,comorien,',onu,mayotte,comore,donc,chez,donc,étranger,île,être,sarkozy,avoir,abusivement,départementaliser,mayotte"
Sun Mar 18 18:14:18 +0000 2018,J'attends avec impatience de voir les drapeaux génération.s aux manifs !! Ça va déchirer ! https://t.co/SYqUNCXeJV,NO HASHTAG,negatif,"attendre,impatience,voir,drapeau,génération,manif,ça,aller,déchirer"
Sun Mar 18 18:14:16 +0000 2018,"⭐️ #News • Vladimir Poutine prêt à être sacré, l'opposition dénonce des fraudes: Alors que… https://t.co/c15drNEtdI",News,positif,"⭐,️,new,•,vladimir,poutine,prêt,être,sacrer,opposition,dénoncer,fraud,alors,…"
Sun Mar 18 18:14:15 +0000 2018,"Quelle surprise // Russie : Vladimir Poutine réélu avec 73,9% des voix, selon un sondage à la sortie des urnes , https://t.co/ScMT2tus6n, via @europe1",NO HASHTAG,neutre,"quel,surprise,//,russie,vladimir,poutine,réélire,739,voix,selon,sondage,sortir,urne,via,europe1"
Sun Mar 18 18:14:13 +0000 2018,"Poutine est suivi par le candidat communiste Pavel Groudinine, avec 16% des voix. Les libéraux font 6% et sont 3eme.",NO HASHTAG,positif,"poutine,suivre,candidat,communiste,pavel,groudinine,16,voix,libéral,faire,6,3eme"
Sun Mar 18 18:14:10 +0000 2018,"@BFMTV Qu’aucun pays qui va féliciter Poutine ouvrir sa grande gueule sur un régime africain .  Fort avec les faible , faible avec les forts (Chine et Russie)",NO HASHTAG,positif,"bfmtv,quaucun,pays,aller,féliciter,poutine,ouvrir,grand,gueule,régime,africain,fort,faible,faible,fort,chine,russie"
Sun Mar 18 18:14:09 +0000 2018,#ELECTION Résultats partiels de l'élection présidentielle du 18 mars en #Russie https://t.co/EoN5hb7VnC https://t.co/LOCbnUqscL,"ELECTION, Russie",positif,"election,résultat,partiel,élection,présidentiel,18,mars,russie"
Sun Mar 18 14:43:29 +0000 2018,Ça m’fais rire les gens qui n’ont aucune idée de ç’qui ç’passe à Mayotte mais qui viennent ouvrir leurs groins ou aboyer comme des ienchs sur les réseaux ,NO HASHTAG,positif,"ça,mfai,rire,gens,nont,aucun,idée,çqui,çpasse,mayotte,venir,ouvrir,groin,aboyer,comme,iench,réseau"
Sun Mar 18 18:14:09 +0000 2018,"Chez le dictateur Poutine... Heureusement, j'habite chez Mélenchon ! vidéo  https://t.co/3QdPOxplrY",NO HASHTAG,positif,"chez,dictateur,poutine,heureusement,habiter,chez,mélenchon,vidéo"
Sun Mar 18 18:14:09 +0000 2018,"Je fais tourner le pouvoir et le reprend comme POUTINE❤️❤️❤️❤️
Celui qui est pas content c’est la même bande de zoulette ",NO HASHTAG,positif,"faire,tourner,pouvoir,reprendre,comme,poutine,❤,️,❤,️,❤,️,❤,️,celui,content,cest,bander,zoulett"
Sun Mar 18 18:14:08 +0000 2018,"Guillaume Tabard : «Mayotte, un lien constant à la France aux conséquences risquées» https://t.co/nvrLwUEZ5k",NO HASHTAG,neutre,"guillaum,tabard,«,mayotte,lien,constant,france,conséquence,risquer,»"
Sun Mar 18 18:14:06 +0000 2018,@jylgallou Merde!!!1 seul refusé et ça tombe sur lui.....faut il ouvrir le champagne pour le soi-disant chanteur ou pour Poutine?,NO HASHTAG,neutre,"jylgallou,merde1,seul,refuser,ça,tombe,luifaut,ouvrir,champagne,soidiser,chanteur,poutine"
Sun Mar 18 18:14:06 +0000 2018,Comment les Russes sont poussés aux urnes https://t.co/HR9RNY5jyx,NO HASHTAG,neutre,"comment,russe,poussé,urn"
Sun Mar 18 18:14:05 +0000 2018,"Alors là ... l'unanimité russe est explosive ..on aimerait bien en voir en France des scores comme ça au 1er tour !! ... 
https://t.co/8yxzf53iyg",NO HASHTAG,positif,"alors,là,unanimité,russe,explosif,aimer,bien,voir,france,score,comme,ça,1er,tour"
Sun Mar 18 18:14:05 +0000 2018,"Poutine réélu ? Wouah, quelle surprise !!!",NO HASHTAG,neutre,"poutine,réélire,wouah,quel,surprise"
Sun Mar 18 18:14:36 +0000 2018,"Vous avez dit surprise ? 73,9% des voix pour Poutine réélu 

Russie : Vladimir Poutine réélu avec 73,9% des voix, selon un sondage à la sortie des urnes , https://t.co/pEhBlCVJrs, via @europe1",NO HASHTAG,neutre,"dire,surprise,739,voix,poutine,réélire,russie,vladimir,poutine,réélire,739,voix,selon,sondage,sortir,urne,via,europe1"
Sun Mar 18 18:14:35 +0000 2018,"Un coup d'oeil à l'intérieur du quartier général de Moscou de Kaspersky Lab. Le gouvernement américain est préoccupé par les liens de la société de cybersécurité au gouvernement russe.
Il y avait des temps plus heureux peut un lecteur flash cassé fixé.  ...",NO HASHTAG,positif,"coup,oeil,intérieur,quartier,général,moscou,kaspersky,lab,gouvernement,américain,préoccuper,lien,société,cybersécuriter,gouvernement,russe,temps,plus,heureux,pouvoir,lecteur,flash,cassé,fixer"
Sun Mar 18 18:14:33 +0000 2018,"Prima toute fraîche ❄️
@SNCF #photography #photosncf #oldtrain #vintage #train #nikon #bb27300 #trainspotting @LIGNEJ_SNCF https://t.co/IgBQsVOx3w","photography, photosncf, oldtrain, vintage, train, nikon, bb27300, trainspotting",neutre,"primer,tout,frais,❄,️,sncf,photography,photosncf,oldtrain,vintage,train,nikon,bb27300,trainspotting,lignej_sncf"
Sun Mar 18 18:14:34 +0000 2018,FAQ laboratoire kaspersky a obtenu le mauvais côté du gouvernement nous - cnet - https://t.co/gmPfWvLfu3,NO HASHTAG,negatif,"faq,laboratoir,kaspersky,avoir,obtenir,mauvais,côté,gouvernement,cnet"
Sun Mar 18 18:14:33 +0000 2018,"Célébrons ça comme il se doit :
https://t.co/Zp0hpXUjJm
:sors: https://t.co/XX2gbvs6op",NO HASHTAG,positif,"célébron,ça,comme,devoir,sortir"
Sun Mar 18 16:36:12 +0000 2018,"Mayotte: surpopulation scolaire, agressions au couteau, racket, vols… les élèves vivent dans la peur https://t.co/iqKL5RclP6",NO HASHTAG,negatif,"mayotte,surpopulation,scolaire,agression,couteau,racket,vol,…,élève,vivre,peur"
Sun Mar 18 18:14:30 +0000 2018,"Je lis l'article Présidentielle en Russie : opposition et ONG dénoncent des centaines d'irrégularités sur l'application Android #europe 1, plus d'info sur https://t.co/QXDPEeKlb7 ",NO HASHTAG,positif,"lire,article,présidentiel,russie,opposition,ong,dénoncer,centaine,irrégularité,application,android,europe,1,plus,info"
Sun Mar 18 18:14:29 +0000 2018,Poutine réélu avec 74% des voix! L'hyperclasse cosmopolite sous assistance respiratoire. https://t.co/3Grqap4Ffh,NO HASHTAG,neutre,"poutine,réélire,74,voix,hyperclasse,cosmopolite,sou,assistance,respiratoire"
Sun Mar 18 18:14:29 +0000 2018," #RUSSIE - Vladimir Poutine réélu pour un 4ème mandat avec 73,9% des voix (sondage sortie des urnes). https://t.co/2Ulku0FMzz",RUSSIE,neutre,"russie,vladimir,poutine,réélire,4ème,mandat,739,voix,sondage,sortir,urn"
Sun Mar 18 11:22:36 +0000 2018,Séminaire du gouvernement. La situation des Ehpad et de l'hôpital public doit être une des grandes priorités des pouvoirs publics. Des réformes trop longtemps différées. Des moyens qui ne sont pas à la hauteur de la situation. @EPhilippePM.,NO HASHTAG,positif,"séminaire,gouvernement,situation,ehpad,hôpital,public,devoir,être,grand,priorité,pouvoir,public,réforme,trop,longtemps,différer,moyen,hauteur,situation,ephilippepm"
Sun Mar 18 18:14:28 +0000 2018,"Grève à la SNCF, Bruno Le Maire assure que le gouvernement « tiendra » https://t.co/L0XyAuOSdA",NO HASHTAG,positif,"grève,sncf,bruno,maire,assurer,gouvernement,«,tenir,»"
Sun Mar 18 18:14:28 +0000 2018,"Vladimir #Poutine réélu pour un quatrième mandat avec 73,9% des voix selon les sondages à la sortie des urnes #Russie","Poutine, Russie",neutre,"vladimir,poutine,réélire,quatrième,mandat,739,voix,selon,sondage,sortie,urn,russie"
Sun Mar 18 18:14:28 +0000 2018,"Russie, Mayotte, six nations : le point sur l'actu de ce week-end https://t.co/d7SW5NFUHy",NO HASHTAG,neutre,"russie,mayotte,six,nation,point,actu,weekend"
Sun Mar 18 18:14:24 +0000 2018,"Ça alors, pour une suprise ! https://t.co/ugKujYDcoU",NO HASHTAG,neutre,"ça,alors,suprise"
Sun Mar 18 18:14:22 +0000 2018,Lui je l'adore https://t.co/5kPFkLQxDd,NO HASHTAG,neutre,adorer
Sun Mar 18 18:14:22 +0000 2018,#Poutine est réélu. La surprise est totale.,Poutine,neutre,"poutine,réélire,surprise,total"
Sun Mar 18 18:14:21 +0000 2018,Législative partielle 2018 à Mayotte - Ramlati Ali et Elad Chakrina sont en tête.… https://t.co/5VW5U1v1Qt https://t.co/wf7vI7lo2G,NO HASHTAG,neutre,"législatif,partiel,2018,mayotte,ramlati,ali,elad,chakriner,tête,…"
Sun Mar 18 18:14:21 +0000 2018,"@xmoreau45 @stratpol_site Visiblement, le libéralisme-libertaire n'a aucun avenir en Russie...",NO HASHTAG,positif,"xmoreau45,stratpol_site,visiblement,libéralismelibertaire,avoir,aucun,avenir,russie"
Sun Mar 18 18:14:50 +0000 2018,Comment les Russes sont poussés aux urnes https://t.co/HfOySiTbDn,NO HASHTAG,neutre,"comment,russe,poussé,urn"
Sun Mar 18 18:14:49 +0000 2018,"Vladimir Poutine réélu président de la Russie avec plus de 70% des voix, selon les premières estimations https://t.co/IWjDK1pAEc via @f_desouche",NO HASHTAG,positif,"vladimir,poutine,réélire,président,russie,plus,70,voix,selon,premier,estimation,via,f_desouche"
Sun Mar 18 18:14:49 +0000 2018,Poutine réélu pour un quatrième mandat avec un score compris entre 71% et 74% https://t.co/XsOcG2EVeb via @BFMTV,NO HASHTAG,positif,"poutine,réélire,quatrième,mandat,score,compris,entrer,71,74,via,bfmtv"
Sun Mar 18 18:14:48 +0000 2018,"Poutine réélu pour un 4e mandat, l’opposition dénonce des fraudes | JDM Bravo Vlad t’ai le meilleur avec Trumphttps://t.co/uykB28gDu8",NO HASHTAG,positif,"poutine,réélire,4e,mandat,lopposition,dénoncer,fraud,|,jdm,bravo,vlad,tai,meilleur"
Sun Mar 18 18:14:46 +0000 2018,"@San_Kukai @PhilippePoutou Je parle de marx en tant que philosophe et sociologue qui prônait le gouvernement du peuple par le peuple pas d'une période particulière, l'histoire passe les idées demeurent ",NO HASHTAG,neutre,"san_kukai,philippepoutou,parl,marx,tant,philosophe,sociologu,prôner,gouvernement,peuple,peuple,période,particulier,histoire,passer,idée,demeurer"
Sun Mar 18 18:14:46 +0000 2018,"Le gouvernement veut privatiser pour financer des ""technologies =&gt; https://t.co/AT7SBmlJA4 #finance https://t.co/84JVvZBi54",finance,neutre,"gouvernement,vouloir,privatiser,financer,technologi,gt,finance"
Sun Mar 18 15:28:38 +0000 2018,"Je vous félicite ceux qui dirige l'ONU, UnionEuropéen, la France, Etats Unis, l'Allemagne, Russie, bravo maintenant dites nous svp à quel pays le tour bientôt nous verrons aussi en France ou en Allemagne le drapeau turc à flotter? 
Juste est une questionne du temps... https://t.co/GhRhOY4tNp",NO HASHTAG,positif,"féliciter,celui,diriger,onu,unioneuropéen,france,etat,unir,allemagne,russie,bravo,maintenant,dit,svp,quel,pays,tour,bientôt,verron,aussi,france,allemagne,drapeau,turc,flotter,juste,questionner,temps"
Sun Mar 18 15:26:11 +0000 2018,"Le drapeau turc flotte sur la ville kurde d'Afrine - L'Orient-Le Jour [Lorientlejour]
https://t.co/pdhXUEgcMF",NO HASHTAG,neutre,"drapeau,turc,flotte,ville,kurde,afrine,orientle,jour,[,lorientlejour,]"
Sun Mar 18 18:14:44 +0000 2018,Il n'a pas une once d'honte ce LR  #LeMaire de service!! https://t.co/glC9CrUXa1,LeMaire,negatif,"avoir,once,honte,lr,lemair,service"
Sun Mar 18 18:14:44 +0000 2018,À lire pour avoir un angle de vue différent sur le débat concernant la SNCF. https://t.co/hI5JtXIYCk,NO HASHTAG,neutre,"lire,avoir,angle,voir,différent,débat,concerner,sncf"
Sun Mar 18 18:14:43 +0000 2018,Waouh le suspens était insoutenable https://t.co/q6abPyIzXu,NO HASHTAG,neutre,"waouh,suspens,insoutenable"
Sun Mar 18 18:14:39 +0000 2018,"Poutine réélu pour un 4e mandat, l’opposition dénonce des fraudes
 #JDQ https://t.co/dYXiZUIQPN https://t.co/HwfjWH9Rdh",JDQ,neutre,"poutine,réélire,4e,mandat,lopposition,dénoncer,fraud,jdq"
Sun Mar 18 18:14:36 +0000 2018,"#Mayotte
Résultats provisoires dans la commune de Koungou #LegislativePartielle https://t.co/ID49SqgWQc","Mayotte, LegislativePartielle",positif,"mayotte,résultat,provisoire,commun,koungou,legislativepartiell"
Sun Mar 18 18:14:36 +0000 2018,#LegislativePartielle #LegislativesPartielles #Mayotte #Circo97601 Résultats dans la commune de Mtsamboro https://t.co/l9HEsBXDDg,"LegislativePartielle, LegislativesPartielles, Mayotte, Circo97601",positif,"legislativepartiell,legislativespartiell,mayotte,circo97601,résultat,commun,mtsamboro"
Sun Mar 18 18:15:02 +0000 2018,"⭐️ #Info • Russie, Mayotte, six nations : le point sur l'actu de ce week-end: Vous n'avez… https://t.co/5QyMRv0Ns9",Info,neutre,"⭐,️,info,•,russie,mayotte,six,nation,point,actu,weekend,avoir,…"
Sat Mar 17 21:34:26 +0000 2018,"En 1953 le gvt Laniel laisse tomber sa réforme des retraites.

Lors de l’hiver 1986-1987 : la direction de la #SNCF doit retirer sa grille salariale ""au mérite""

En 1995 Alain Juppé recule sur les régimes spéciaux des cheminots. 

En 2018, @EmmanuelMacron retirera sa réforme.",SNCF,positif,"1953,gvt,laniel,laisser,tomber,réforme,retrait,lors,lhiver,19861987,direction,sncf,devoir,retirer,grill,salarial,mérite,1995,alain,juppé,reculer,régime,spécial,cheminot,2018,emmanuelmacron,retirer,réform"
Sun Mar 18 18:15:02 +0000 2018,Mayotte fait partie des commores et en la colonisant nous n'avons rien assume! #CPolitique,CPolitique,positif,"mayotte,faire,partie,commor,coloniser,avoir,rien,assumer,cpolitiqu"
Sun Mar 18 18:15:02 +0000 2018,⭐️ #Info • Élection en Russie : fermeture des bureaux de vote dans les grandes villes: Les… https://t.co/7yEYJ2mGMP,Info,neutre,"⭐,️,info,•,élection,russie,fermetur,bureau,voter,grand,ville,…"
Sun Mar 18 18:15:00 +0000 2018,Vladimir Poutine largement (et sans surprise) réélu dès le 1er tour de l'élection présidentielle russe - https://t.co/JlBCA8T9Yo https://t.co/wPo6F3VDIu,NO HASHTAG,neutre,"vladimir,poutine,largement,sans,surprise,réélire,dès,1er,tour,élection,présidentiel,russe"
Sun Mar 18 18:15:01 +0000 2018,"⭐️ #Info • En séminaire, le gouvernement veut «tenir» et pas «mollir»: Edouard Philippe a… https://t.co/QjTpUI8g9u",Info,neutre,"⭐,️,info,•,séminair,gouvernement,vouloir,«,tenir,»,«,mollir,»,edouard,philippe,avoir,…"
Sun Mar 18 18:15:00 +0000 2018,La russie un pays sur ma longue liste de pays a visiter   #SeptAhuit,SeptAhuit,negatif,"russie,pays,long,liste,pays,avoir,visiter,septahuit"
